Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4UPcXTh26ilb7owtuyHqNI,"Keep Holding On","The Best Damn Thing (Expanded Edition)","Avril Lavigne",2007-04-17,239906,59,saaato11,2020-02-23T12:43:36Z,"canadian pop,candy pop,dance pop,pop","RCA Records Label",0.162,0.786,7,-2.353,1,0.038,0.0374,0,0.143,0.138,161.192,3
1ERza8JzFin9c3Keo8XQEX,"I Will Be","The Best Damn Thing (Expanded Edition)","Avril Lavigne",2007-04-17,239693,46,saaato11,2020-02-23T12:43:40Z,"canadian pop,candy pop,dance pop,pop","RCA Records Label",0.406,0.67,7,-3.48,1,0.032,0.0445,0.00000427,0.16,0.144,74.96,4
1sMiUlzMp6RfUFrBwIXunO,"Daylight","Overexposed (Deluxe)","Maroon 5",2012-01-01,225400,7,saaato11,2020-02-23T12:44:22Z,"pop","Interscope Records*",0.662,0.67,2,-5.504,1,0.027,0.0022,0,0.203,0.352,119.977,4
1jTvaHmbA8a1moXRPdjwEn,"The Man Who Never Lied","Overexposed (Deluxe)","Maroon 5",2012-01-01,205173,6,saaato11,2020-02-23T12:44:30Z,"pop","Interscope Records*",0.629,0.847,2,-5.974,1,0.0356,0.000346,0,0.0641,0.833,139.915,4
1TbbY4nRjkbLlWkfwJ37Sw,"Can We Dance","Meet The Vamps (Christmas Edition)","The Vamps",2014-12-01,217238,0,saaato11,2020-02-23T12:45:14Z,"boy band,pop","EMI",0.621,0.862,1,-3.565,0,0.0487,0.00199,0,0.295,0.578,130.155,4
4oZMpCMbVdWhHYMw7iGnMk,"Wild Heart","Meet The Vamps","The Vamps",2014-01-01,191866,26,saaato11,2020-02-23T12:45:31Z,"boy band,pop","EMI",0.614,0.902,1,-4.817,1,0.0315,0.000518,0,0.0781,0.782,119.012,4
7ahubBqIp4T7WMXdBEuJYB,"Somebody To You","Meet The Vamps","The Vamps",2014-01-01,185093,46,saaato11,2020-02-23T12:45:35Z,"boy band,pop","EMI",0.523,0.817,3,-5.949,1,0.0369,0.0705,0,0.33,0.859,171.974,4
4OAnrGCauW6bbyw6QeK5oF,"Risk It All","Meet The Vamps","The Vamps",2014-01-01,218800,14,saaato11,2020-02-23T12:45:38Z,"boy band,pop","EMI",0.499,0.754,5,-6.511,1,0.028,0.0261,0,0.0851,0.631,86.303,4
0R4kSnvtg28SZkO3lrAFBX,"High Hopes","Meet The Vamps","The Vamps",2014-01-01,210466,5,saaato11,2020-02-23T12:45:52Z,"boy band,pop","EMI",0.646,0.477,6,-7.765,1,0.0357,0.702,0,0.0782,0.818,80.034,4
5Q2I53NJ386mx8bIBfJXVN,"Shout About It","Meet The Vamps","The Vamps",2014-01-01,221853,5,saaato11,2020-02-23T12:45:55Z,"boy band,pop","EMI",0.65,0.526,7,-7.035,1,0.0227,0.139,0,0.199,0.44,96.927,4
